,channelName,video_id,title,description,tags,publishedAt,viewCount,likeCount,commentCount,duration,definition,caption,is_informative
4,Abbey Sharp,85PSwShkqiE,Friendly reminder that it's okay to eat a donut!!!,"FREE HUNGER CRUSHING COMBO™ E-BOOK!
https://www.abbeyskitchen.com/hunger-crushing-combo/

FREE PROTEIN 101 E-BOOK!
https://www.abbeyskitchen.com/protein-intake-recommendations/

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian', 'Food freedom', 'intuitive eating', 'mindful eating', 'balanced nutrition', 'healthy relationship with food', 'eating habits', 'nutrition education', 'body positivity', 'self-care', 'holistic wellness', 'intuitive nutrition', 'mindful nutrition', 'diet culture', 'body acceptance', 'self-love', 'intuitive living', 'nutrition tips', 'wellness journey', 'self-discovery', 'body autonomy', 'food enjoyment', 'self-compassion', 'non-restrictive eating']",2024-04-02T16:00:09Z,134664,7225,150,PT40S,hd,false,1
5,Abbey Sharp,Dbr1o0Wo3rE,My Body is NOT My Business Card,"FREE HUNGER CRUSHING COMBO™ E-BOOK!
https://www.abbeyskitchen.com/hunger-crushing-combo/

FREE PROTEIN 101 E-BOOK!
https://www.abbeyskitchen.com/protein-intake-recommendations/

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian', 'Body image', 'beauty standards', 'unrealistic expectations', 'body positivity', 'media influence', 'societal pressures', 'body acceptance', 'self-esteem', 'body shaming', 'beauty ideals', 'body confidence', 'body positivity movement', 'mental health', 'self-love', 'social media', 'body perception', 'body diversity', 'self-image', 'body empowerment', 'body stereotypes', 'body positivity advocacy', 'body positivity journey', 'body positivity awareness']",2024-03-30T16:00:15Z,182505,14663,409,PT59S,hd,false,1
6,Abbey Sharp,egjMGkzTLf8,Who is approving this content?!? Shape wear companies know no bounds,"FREE HUNGER CRUSHING COMBO™ E-BOOK!
https://www.abbeyskitchen.com/hunger-crushing-combo/

FREE PROTEIN 101 E-BOOK!
https://www.abbeyskitchen.com/protein-intake-recommendations/

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian', 'shapewear', 'body image', 'advertising', 'marketing tactics', 'unrealistic standards', 'body positivity', 'fashion industry', 'beauty standards', 'consumerism', 'media influence', 'body confidence', 'body acceptance', 'body manipulation', 'marketing strategies', 'self-esteem', 'fashion trends', 'body shaming', 'unrealistic expectations', 'body perception', 'ad manipulation', 'fashion advertising', 'clothing advertisements', 'body empowerment.']",2024-03-26T16:00:35Z,255878,11717,260,PT22S,hd,false,1
7,Abbey Sharp,eZWzSz2okXc,Can the OMAD Diet Possibly Be Sustainable?,"FREE HUNGER CRUSHING COMBO™ E-BOOK!
https://www.abbeyskitchen.com/hunger-crushing-combo/

FREE PROTEIN 101 E-BOOK!
https://www.abbeyskitchen.com/protein-intake-recommendations/

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian', 'OMAD diet', 'intermittent fasting', 'meal timing', 'weight loss methods', 'diet strategies', 'fasting protocols', 'nutrition plans', 'meal frequency', 'health benefits', 'weight management', 'eating patterns', 'metabolic effects', 'calorie restriction', 'hunger management', 'dietary habits', 'dieting methods', 'meal timing strategies', 'intermittent fasting protocols', 'OMAD benefits', 'OMAD challenges', 'OMAD results', 'fasting lifestyle']",2024-03-23T16:00:33Z,122145,6080,219,PT58S,hd,false,1
8,Abbey Sharp,9ZU8GgDRQpA,The Kelly Ripa Diet Saga Continues...,"FREE HUNGER CRUSHING COMBO™ E-BOOK!
https://www.abbeyskitchen.com/hunger-crushing-combo/

FREE PROTEIN 101 E-BOOK!
https://www.abbeyskitchen.com/protein-intake-recommendations/

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian', 'kelly ripa', 'celebrity diets', 'diet controversies', 'health trends', 'weight loss methods', 'celebrity nutrition', 'dietary controversies', 'popular diets', 'media scrutiny', 'nutrition debates', 'fitness routines', 'celebrity lifestyle', 'diet fads', 'wellness trends', 'diet discussions', 'body image', 'nutrition controversies', 'celebrity health', 'diet debates', 'celebrity culture', 'health controversies', 'nutrition discussions']",2024-03-20T16:00:14Z,503162,17953,532,PT57S,hd,false,1
9,Abbey Sharp,EbH6w94J_ZE,Should kids' diets be extremely controlled?!,"FREE HUNGER CRUSHING COMBO™ E-BOOK!
https://www.abbeyskitchen.com/hunger-crushing-combo/

FREE PROTEIN 101 E-BOOK!
https://www.abbeyskitchen.com/protein-intake-recommendations/

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian', 'strictly controlled diets', ""children's nutrition"", 'childhood obesity', 'diet restrictions', 'health consequences', 'long-term effects', 'obesity risk', 'dietary control', 'childhood diet', 'eating habits', 'parental control', 'food restrictions', 'diet impact', 'future health', 'healthy eating habits', 'childhood development', 'food autonomy', 'childhood health', 'dietary habits', 'child nutrition', 'diet influence', 'obesity trends']",2024-03-19T16:00:17Z,376412,24888,412,PT1M,hd,false,1
10,Abbey Sharp,nm6HKabxdBw,Are we still afraid of eating bagels?!,"FREE HUNGER CRUSHING COMBO™ E-BOOK!
https://www.abbeyskitchen.com/hunger-crushing-combo/

FREE PROTEIN 101 E-BOOK!
https://www.abbeyskitchen.com/protein-intake-recommendations/

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian', 'bagels', 'healthy eating', 'nutrition facts', 'food myths', 'dietary misconceptions', 'debunking myths', 'carbohydrate sources', 'whole grain options', 'diet perceptions', 'food misconceptions', 'bread alternatives', 'healthy carbs', 'diet choices', 'food knowledge', 'balanced diet', 'nutritional value', 'food education', 'healthy snacks', 'bread misconceptions', 'carbohydrate awareness', 'nutrition myths', 'debunking food myths', 'diet trends.']",2024-03-16T16:00:28Z,88846,5699,250,PT54S,hd,false,1
11,Abbey Sharp,x3-jCOGtEVU,Dietitian Reviews a Ballerina's What I Eat in a Day,"FREE HUNGER CRUSHING COMBO™ E-BOOK!
https://www.abbeyskitchen.com/hunger-crushing-combo/

FREE PROTEIN 101 E-BOOK!
https://www.abbeyskitchen.com/protein-intake-recommendations/

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian', 'ballerina', 'what i eat in a day', 'realistic diet', 'healthy eating', 'balanced meals', 'nutritious food', 'meal inspiration', 'fitness fuel', 'ballet nutrition', 'daily food routine', 'cooking ideas', 'dance diet', 'eating habits', ""dancer's nutrition"", 'ballet training', 'food choices', 'exercise fuel', 'nutrient dense meals', 'dance performance', 'meal plan', 'active lifestyle', 'wellness tips', 'nutritional balance', 'dance lifestyle']",2024-03-13T16:00:52Z,345756,17834,143,PT1M,hd,false,1
12,Abbey Sharp,IJq8W4ixR3Q,A Realistic Look at What I Eat in a Day as a Dietitian,"FREE HUNGER CRUSHING COMBO™ E-BOOK!
https://www.abbeyskitchen.com/hunger-crushing-combo/

FREE PROTEIN 101 E-BOOK!
https://www.abbeyskitchen.com/protein-intake-recommendations/

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian', 'Realistic eating', 'dietitian meals', 'balanced nutrition', 'healthy eating habits', 'registered dietitian', 'nutritionist meals', 'everyday eating', 'dietitian-approved', 'nutritious meals', 'healthy meal ideas', 'meal inspiration', 'dietitian lifestyle', 'mindful eating', 'balanced diet', 'nutrition tips', 'dietitian advice', 'dietitian meal plan', 'healthy recipes', 'dietitian-approved meals.']",2024-03-12T16:00:11Z,198263,9323,320,PT54S,hd,false,1
13,Abbey Sharp,CKsWRpCAci4,Her kids think she's an almond mom... what do you think? 🤔,"FREE HUNGER CRUSHING COMBO™ E-BOOK!
https://www.abbeyskitchen.com/hunger-crushing-combo/

FREE PROTEIN 101 E-BOOK!
https://www.abbeyskitchen.com/protein-intake-recommendations/

A FEW DISCLAIMERS 
1) The information in this video is for education and entertainment purposes only, so you should always speak to a health care provider about your unique health needs.
2) Please use this video (as with all of my review videos) as educational, not as unique recommendations.
3) Please be kind in the comments.
4) Trigger warning to those with disordered eating tendencies. 
5) Don’t forget to subscribe to this channel and ring the little bell so you never miss out!

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

Anorexia & Restrictive Dieting Freedom E-Course
(Use promo code Abbey20 for 20% off)
https://grace-s-school-b818.thinkific.com/courses/anorexia-restrictive-dieting-freedom-course?ref=b86f01

Some important links: 
My book, The Mindful Glow Cookbook affiliate link: https://amzn.to/2nev0lf​​​​​​​​​​​​​ 
The best baby feeding & eating gear (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/36h1r4a​​​​​​​​​​​​​ 
My favourite supplements (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39pGV3j​​​​​​​​​​​​​ 
My favourite kitchen appliances and tools (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ubQnXV​​​​​​​​​​​​​ 
My favourite healthy snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2ucC6dD​​​​​​​​​​​​​ 
My favourite healthy breakfast foods (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/2SK8b6s​​​​​​​​​​​​​ 
My favourite intuitive eating books (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/3wYX9uw
My favourite healthy meal ideas and snacks (amazon #affiliate​​​​​​​​​​​​​) https://amzn.to/39oA3mC​​​​​​​​​​​​​ 

Check out my blog for healthy recipes, parenting tips and tricks and busting nutrition myths and diets: www.abbeyskitchen.com 

If you liked this video, please leave me a comment below with your thoughts and let me know who you want me to review next! 

With Science & Sass,
Xoxo Abbey","['abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian', 'almond mom', 'yolanda hadid', 'wellness', 'gwyneth paltrow', 'Gwyneth Paltrow diet', 'paleo', 'keto', 'vegan', 'health', 'goop', 'wellness industry', 'diet culture', 'almond mom diet', 'healthy diet', 'healthy snacks', 'restrictive', 'yolanda hadid almond mom', 'gwyneth paltrow almond mom', 'food restrictions', 'almond mom kid', 'almond mom kids', 'almond mom restrictions', 'what is an almond mom', 'who is an almond mom', 'am i an almond mom']",2024-03-09T17:00:14Z,2722771,168426,2217,PT45S,hd,false,1
14,Abbey Sharp,z1WYXX5bo_g,Are You Ready to Try Something Neue?,"Find out first by signing up for my newsletter! https://fancy-wind-448.myflodesk.com/hbv15z1swp?utm_source=hoobe&utm_medium=social

FREE HUNGER CRUSHING COMBO™ E-BOOK!
https://www.abbeyskitchen.com/hunger-crushing-combo/

FREE PROTEIN 101 E-BOOK!
https://www.abbeyskitchen.com/protein-intake-recommendations/

Follow me on Instagram and TikTok! @abbeyskitchen 
https://www.instagram.com/abbeyskitchen
https://www.tiktok.com/@abbeyskitchen

With Science & Sass,
Xoxo Abbey","['abbey sharp', 'abbeys kitchen', 'hcc', 'hunger crushing combo', 'dietitian', 'product launch', 'brand launch', 'announcement', 'new', 'news', 'big news', 'exciting', 'neue', 'supplements', 'new supplements', 'new supplement', 'new supplement line']",2024-02-27T19:30:06Z,49314,1279,63,PT23S,hd,false,1
